asv,old_top5_best_pid,old_top5_mean_pid,emb_top5_best_pid,emb_top5_mean_pid
430c875622713c0d7662add2d8e7db60,99.72972972972973,98.5945945945946,99.72972972972973,98.05405405405405
e144d237c973d831d708cac2c17df968,100.0,99.59016393442623,100.0,98.25136612021858
ec92f6331d8ecb50e3f0dee8fbf3bcb0,100.0,100.0,100.0,95.24324324324326
6aa300d5323cbf75dc53cec3e6acb87c,98.39572192513369,96.84491978609626,98.39572192513369,96.31016042780749
8e6faab8acc1bdcba46f098a739aec14,99.73118279569893,99.73118279569893,99.73118279569893,95.53763440860214
d42912a22b570ab99938b745999ae2cc,100.0,100.0,100.0,96.32432432432432
b7806c4f83108800a9c32dc83c148d95,100.0,100.0,100.0,92.24932249322492
4bea53b2aad77f2569a0182f6b84255e,100.0,100.0,100.0,96.75850513586363
472fdc0687378563f0c9da6da7638e1a,100.0,99.33155080213903,100.0,98.1283422459893
93fadef301b62aa732e42bf1142b3afa,81.35135135135135,81.35135135135135,99.72972972972973,94.86486486486487
da47a34fd036b068ca0c5eaf185e2082,98.38709677419355,92.08561574355853,98.38709677419355,92.06366881265339
765b69d9c4313cc8630769db523cc54c,100.0,98.98123324396782,100.0,98.98123324396782
e9e060e5e0e46911cad92b8292aeefd7,100.0,99.86631016042782,100.0,99.41176470588235
29b313a5262947210e3e9de415abaead,100.0,99.89247311827958,100.0,99.51612903225808
ea156f972cd3802c3fac147e4200ba7a,,,96.21621621621621,94.32432432432432
01bc6f144e0f577c7a5364ebafdb3509,98.9041095890411,98.76712328767124,93.15068493150685,90.90853412965166
3343d19c0bc1759a66023cbc86c92592,99.19571045576407,97.7479892761394,99.19571045576407,97.80160857908847
0709277372b3816e3986842fb10c8e96,99.72972972972973,99.72972972972973,99.72972972972973,98.48648648648648
a82691ab5fd4e8d3d3b23b7958c8e764,90.64171122994652,90.64171122994652,91.2,90.59294117647059
181a2b6fbc1d5f5de022772f08fb875c,97.58713136729223,92.64114492982179,97.58713136729223,96.03217158176945
28f1a500a5a6ebd1cede9322b50bcaad,100.0,100.0,100.0,90.49426024955437
5976a56adfe903f7348b5eb5689e3c55,96.21621621621621,92.43243243243244,94.32432432432432,94.05405405405405
ff6f97ce50ea01298f8e58b53b97d489,100.0,99.89276139410188,100.0,99.78552278820375
499a635c6e7dcd5c8ef518302aa50011,100.0,99.86486486486487,100.0,98.27027027027027
4b50be28c2cc7c6a4dbc6300155c5218,100.0,99.86559139784947,100.0,99.08602150537634
19463e5fe824700110e4a4ec8afe0512,99.73544973544973,99.73544973544973,99.73544973544973,97.83068783068782
cd05a4b1cda569ae366c6980823f4c72,97.05882352941177,96.84491978609626,97.05882352941177,95.24064171122994
c7553191e309cfc2e28aea2507e7afdf,99.73045822102426,98.6522911051213,99.73045822102426,98.86792452830188
9feda0d620fa50b57ce3f848e1b48975,100.0,99.89247311827958,100.0,98.65591397849462
07e00e1bcc9d9a3c50591f721785e591,94.91978609625669,92.44699000731173,94.91978609625669,91.28012501612879
28b5f35cfb5f0516e5e5f896428abdcd,100.0,100.0,100.0,98.76344086021507
113b0d8ebf97fc5aba85fa06ecfdbb1a,97.59358288770053,96.92513368983957,97.59358288770053,95.66844919786095
cd1f95189b8375347f827f4a8b08dcf7,98.9159891598916,97.19963866305329,98.9159891598916,97.61295481807278
793ecb5ed65cd96425a35698e8ab9e78,100.0,92.85950224141507,99.73190348525469,89.86173089128255
1f4fb4bfdca6c9d13106ed533362a62e,100.0,99.73262032085562,100.0,97.80748663101605
e8e82cf023a3abd684fe7e817acc9bf0,99.46524064171123,99.46524064171123,99.46524064171123,95.23074937993722
5631fe818e588992529f6071afc9cda5,96.79144385026738,96.524064171123,96.79144385026738,96.0427807486631
deb262fd92af4fdcd3b6240303048b2a,99.46524064171123,99.46524064171123,99.46524064171123,91.91925563791202
58b2cf308363fb35b932620518786116,100.0,100.0,100.0,93.53099730458221
abaecd8b82d14efc7ccc4dcb7f864cba,100.0,97.4511016849299,100.0,98.42671144102745
b4eac52cfa36ce63f24be2fc530ad204,99.1891891891892,99.1891891891892,99.1891891891892,97.1891891891892
f63e76a4ce2cd0f7f39e8195d8302dcf,100.0,99.94652406417113,100.0,99.7860962566845
d863bc6a2fa6a8a93787e45a6abe3304,100.0,99.82174688057042,100.0,99.67914438502676
52708c2cfa926ba9b2f69878c97cee2c,100.0,99.5698924731183,100.0,99.62365591397851
efbade8cc54695abfc5c07f21eecb6e7,100.0,99.94638069705094,100.0,99.73190348525469
bb617d32673d5f60d6216a07ad7a42bc,99.46091644204851,99.19137466307278,99.46091644204851,97.84366576819406
206069e5a5041e6c7f39a4141aefdc19,98.1283422459893,97.00534759358288,98.1283422459893,96.63101604278074
a49becf5a5dbcb201f091757c62fc6bb,100.0,99.91015274034142,100.0,98.81459427819891
d02e8e093df5064814273f652473189e,98.65951742627345,97.58713136729222,98.65951742627345,97.69436997319033
d48429274cd09a4257ad8b24c009e8fd,95.4054054054054,92.38843155824289,95.4054054054054,94.8108108108108
0b736ddea36ed16291fa058fe28061f8,96.49595687331536,91.60408946402394,96.49595687331536,88.10910952375514
7d537f12eaa3231c2c2b58b74901051c,98.39572192513369,98.39572192513369,98.39572192513369,91.68547953449774
5cb2b4186e2e95521540e2ccbafcb4c9,100.0,99.55076370170711,100.0,99.13746630727765
659d1fe872c9b31a9e0b81eef5ca6218,98.13333333333334,98.13333333333334,98.13333333333334,87.23145173730646
a43c475502b54cdee1385dcca3109bfe,100.0,99.67828418230563,100.0,99.51742627345844
e1382120e151d51cb3b3b6900845f1c8,99.73045822102426,99.73045822102426,99.73045822102426,98.81401617250674
19083703874fec5c0e976f6ca4fa6bc9,100.0,99.91111111111111,100.0,99.19999999999999
868a2dd217365ddd6d6ab64d48aeed4a,94.38502673796792,91.11281558687332,91.15281501340482,90.0972029074852
21ceeb224e15175f0c85797abce40d0a,100.0,100.0,100.0,99.35483870967741
de329304e57f0e32da3a08e64625a2e1,97.85522788203754,97.72117962466488,97.85522788203754,96.89008042895442
dc9b83b9dbf521d0d0b0e1576e44d06a,96.79144385026738,92.13642394613218,96.79144385026738,87.16568823386045
3badde1c4760a921d723409ee05fead0,100.0,92.49573023157929,100.0,93.38680694432368
09383f3babfd32418e7ba07634680e12,100.0,100.0,100.0,98.81720430107526
66575db7635d648549a9eb5a4eafb710,96.01063829787235,93.43927560966361,96.01063829787235,93.49260894299691
df94cb7c1f51d6e7df4a969d561b0a4d,100.0,99.29266136162687,100.0,98.9920424403183
3679eb1918d142d7e468ea32c2f42595,99.73118279569893,99.73118279569893,99.73118279569893,99.56989247311829
ac9e79a82beb3b70c0c7193fff0a8524,82.03753351206434,82.03753351206434,97.30458221024259,96.60377358490567
ec716420b2bb28ff5cfc5b19edbe2dfa,100.0,99.83870967741936,100.0,99.67741935483873
cb08126894ac0c8eeddc7b86d1ab1eb9,97.86096256684492,97.32620320855615,97.86096256684492,95.98557726770942
42655605abb4cc7bd5f1be954adf23b0,97.86096256684492,93.9572192513369,97.86096256684492,95.88235294117646
b47908de018aea1744738eba767e1034,98.6449864498645,98.6449864498645,98.6449864498645,95.87825497820195
6e50cfec46931f3d8e0af8e75af55b43,97.85522788203754,96.7885765078637,95.97855227882037,95.28150134048256
0eff2f70a09cbdfd1a1684adcb990931,100.0,100.0,100.0,96.0752688172043
f876e4d5cbaa6ac5f3c225bcaf146791,94.66666666666667,93.01702127659574,92.8,86.43058336625468
dcc552ee0bfe584a9f79fd3d7893047f,98.65951742627345,98.5254691689008,98.12332439678285,97.53551920402575
b180a2455b236c103cf0bfe620095736,100.0,100.0,100.0,99.78436657681941
5040d210b906c738569bf1c3505ad558,100.0,99.33155080213903,100.0,97.80748663101605
c05932b0e9b0bcf5f076c8971c6bab60,99.73262032085562,99.73262032085562,99.73262032085562,92.65429886309875
db5aaacffe4ca31116f5b0e292074588,95.97855227882037,95.33512064343162,95.71045576407506,95.06702412868633
212e304679f170a464d2616b3f94a250,100.0,99.19354838709677,100.0,95.86021505376343
e1c573f885ed4c9191a32116f583d78a,94.38502673796792,85.67682221999208,94.38502673796792,85.86173782840127
3487ee381e9bba57861b67ac3936d665,100.0,100.0,100.0,97.42627345844502
89dfaf0aa4a8af8e27a826ba8dd97044,100.0,100.0,100.0,96.79907505596795
e357ec372ce3fdd9cc473b8f57edc002,100.0,100.0,100.0,94.86631016042782
acb819d2b09f090ba6c3112028bbc54b,100.0,99.86631016042782,100.0,98.55614973262033
492422c8881f2e782fccb0225f1c68ab,100.0,100.0,100.0,98.44086021505376
8db3a14ae839a3bee50b9a192c59f8f9,98.65951742627345,98.65951742627345,98.65951742627345,96.40750670241286
01a7c19fe64d4300e6e5a8a7280a10bb,100.0,99.86559139784947,100.0,99.40860215053765
8ebc39e79a930b5db089420489c40543,100.0,99.56873315363882,100.0,99.62264150943398
6075255b58efbd350ad34112f80f970a,98.66310160427807,90.77819672836232,98.66310160427807,91.86076185287666
0e9cc4c909306f5a9562d84888902e09,91.42091152815013,91.09919571045577,91.15281501340482,86.46098263824175
b26eb5a5ca6820d220d5433b1cffa5e6,100.0,99.73190348525469,100.0,99.5710455764075
7f1023e871bcd3a4f7ac96f3a40c9a8d,100.0,99.86486486486487,100.0,96.91891891891892
afd6038f44400cf165c3d637f88be98a,98.92183288409703,98.6522911051213,98.92183288409703,97.95148247978436
894d5f2608f2a0e9e3bf2499f1cc6130,100.0,99.86595174262735,100.0,95.60321715817695
496ed1835247fa310353bd53160fad4a,98.4,98.4,98.4,96.42666666666666
6dfb10e6d92b2c7ec87175ad560bed2e,99.73333333333333,99.73333333333333,100.0,99.41333333333334
d96a2ea1b09f080f66ce79b9ddfa768e,100.0,100.0,100.0,98.6021505376344
5a6520a634bb27352c524ba237fd0d64,96.71232876712328,96.71232876712328,96.71232876712328,93.57877655760595
f59f09ec54e73f740708fa68eeb78a8c,78.91891891891892,78.91891891891892,100.0,99.13513513513513
08ea1c9b9d368cd6d9bfeb8857e90315,99.73262032085562,98.66310160427807,99.73262032085562,97.48663101604278
0f312394fc32d16cfdca183b11aad4ad,100.0,99.83914209115281,100.0,99.73190348525469
0c488eee4c6d02abb4e34df3ec16a09b,100.0,100.0,100.0,95.52000000000001
c39f594d9d2493b66260c1f7503e5ea1,100.0,99.40476190476191,100.0,98.73015873015873
acfe0924c0f9c6ca3720854b5b458d54,100.0,99.73262032085563,100.0,99.67914438502675
e79a45f432d0ccc86adbf9bbe7cef2a7,100.0,100.0,100.0,99.30481283422459
e4486fa2f00016fa6078468bfe73bb89,100.0,96.00217599757407,100.0,99.34959349593495
4ced6b735a53af484d0cf4f620846dcd,94.87870619946092,90.89948700113034,96.22641509433963,93.80863256324838
ab2050607cb3fe172ea918d5a17a46c7,100.0,99.73118279569894,100.0,98.81720430107528
02809af9a001c44a58624822e0e44569,97.8319783197832,96.74207611641334,97.8319783197832,91.6531165311653
69dee006368ff49af541d111152b40c6,99.72972972972973,99.72972972972973,99.72972972972973,94.15527722844794
d3156233792852376762d588f607ac71,97.84946236559139,97.84946236559139,96.7741935483871,96.07526881720432
e6141036b0768b50c8079ce8ba7222f9,100.0,99.86631016042782,100.0,98.34509803921569
4f3989d95e7611bb6b5307454d75d3ce,98.10810810810811,98.10810810810811,98.10810810810811,96.75675675675676
1d4b9f3ddf33afdf5308213897846090,100.0,100.0,100.0,97.96791443850267
1d33e98c9d94c262ab0d8b56d0936eb4,100.0,100.0,100.0,98.11509144132394
179e72f0ecdfeb920df685432f3f2d1a,99.72972972972973,99.72972972972973,99.72972972972973,92.81751293072048
a27f37aae2a34101f8a61c6f0b1cd246,100.0,99.25474254742547,100.0,98.1571815718157
00e66df34e257e501593d8fab7b76b0d,100.0,100.0,100.0,96.83646112600535
0d1f62d4f2f7227766a17f0340567129,98.66310160427807,98.66310160427807,96.524064171123,95.8288770053476
8c86a02bd0f2c7a90bb40b735577a623,95.61643835616438,94.45852777359627,95.61643835616438,93.68383712592929
8c740d5ca21893b47c7619df1247c75d,98.66310160427807,98.66310160427807,98.66310160427807,95.08021390374331
e1abbababbc410f2f1faa24f6ccbc7f9,100.0,99.79946524064172,100.0,99.57219251336899
3d34374d81a96ce4972b93ef5dae9b82,99.19571045576407,99.19571045576407,99.19571045576407,96.83646112600535
0f4c04cefd226f6854ad0fbc2a2de226,100.0,98.38709677419355,100.0,96.50537634408603
99daab1404e1c027be5dce96473d53ab,100.0,100.0,100.0,98.1769436997319
945e47119242497c2e0bc5b3c6b6ba8e,100.0,92.41438013821544,100.0,93.31536388140162
a19152d55f42fc72a3a0f985d2615aab,100.0,100.0,100.0,97.80748663101605
1ad05a58bf23396d80f11695ad750b75,100.0,99.86631016042782,100.0,99.14438502673798
4835c874610f20a02421b283dbe2f2b6,98.66310160427807,98.66310160427807,98.66310160427807,93.73170277128642
60da7a21ae2997bc70a9730fd8151a29,100.0,100.0,100.0,96.68449197860963
2c452b25c7f3c62be462d8f47ed179e3,99.46524064171123,99.01960784313725,99.46524064171123,98.60962566844918
0138936a169c4a0914606cedbcd38fa6,98.6737400530504,98.6737400530504,98.6737400530504,98.19628647214854
15c0fe41b25c6504b8dbe48ae72283d0,100.0,99.86631016042782,100.0,98.55614973262034
09304de7bcdde93714df6d4800a79b4d,100.0,99.78666666666666,100.0,99.36
f42aeaf1c13130f1fdfc8bafa43ded29,100.0,99.82078853046596,100.0,99.3010752688172
a53b7a494838590a5600a018277e55ea,100.0,99.66666666666669,100.0,99.46666666666667
dbbd92eb5552c552aab4544c331ac6e2,100.0,100.0,100.0,92.44117432796678
c88944b6267ea10d43d5ee264d29ae94,98.92183288409703,98.78706199460916,98.92183288409703,95.46790995847599
a01649ff3a222398d49af46d04781535,100.0,100.0,100.0,97.87234042553192
d081020b6bdf3bf279b93bd42598e1e1,100.0,100.0,100.0,97.7479892761394
fd28148d0cd2eca274f8a3bb38944793,97.31903485254692,96.91689008042896,94.90616621983914,94.42359249329759
aa9c5ae2ec6da55f30edd92e3de37eff,99.46524064171123,95.40106951871658,99.46524064171123,97.91443850267379
0e487ab2d5669f87e21a4c0c09d8d952,97.31182795698925,97.31182795698925,97.31182795698925,95.16129032258064
f61f4c9b8258738ad3ee7663e43e7907,98.39142091152814,97.64075067024129,98.39142091152814,97.69436997319035
924ba8e00fb9f76de6bf217aac8ca9d4,90.9090909090909,90.11208556149732,90.9090909090909,88.38453928975929
76ef356d895e6434580f18ab74a63e6c,82.30563002680965,81.77781501340482,73.29700272479565,71.81650965334515
4e4ca97fadb8b8e92470ccce2ff91460,96.524064171123,95.36541889483067,97.32620320855615,95.88235294117648
b65ddb808f41ed58f0a87829f790124c,100.0,100.0,100.0,98.0
5ab9c9baf340ca93a35be10b4a5b294a,100.0,98.52941176470588,100.0,97.4866310160428
80b0dd7e363e6128b4335d08d57b5618,100.0,100.0,100.0,95.8176943699732
22a4e0f758de753ed7e9463edeed304c,100.0,100.0,100.0,95.6149732620321
fe74d2e267ad3ebb8fbfe24bbb464049,92.1195652173913,91.79347826086956,91.03260869565217,89.66054405952104
1f1ff56fd37c5c9b1a9ac7b1d99e10b0,98.93048128342247,98.79679144385027,98.66310160427807,97.43315508021391
ebef4f7d86a3b71b870100599f233ff8,97.05882352941177,96.79144385026738,97.05882352941177,96.84491978609626
2e707ae206fd30644537a8329e2b9476,98.66310160427807,98.66310160427807,98.66310160427807,94.01069518716578
49d8ed77132802ef1ad7036f31e0117a,95.65217391304348,89.03452685421993,96.19565217391305,94.29347826086958
4c7b0d554a1103b7872deded4bccb4ea,91.44385026737967,90.05347593582887,92.7807486631016,90.24988889048186
619ac3ad257e70633292af469a960d56,100.0,100.0,100.0,97.61206628459726
2b7dca9f823dab555a368d87f194804f,98.91891891891892,98.91891891891892,98.91891891891892,97.8918918918919
5ec4e02584b8c58b33bde92395188ffa,100.0,99.82222222222224,100.0,99.62666666666668
3fb688a9024c5d9e0c97cf7a6859063a,91.35135135135135,89.64690496948562,90.54054054054055,84.19627113744761
a6efdb52a04e05a2a1be52f5516784fa,100.0,99.86631016042782,100.0,99.7860962566845
22958f01426d8f1fe3f4922e13710669,100.0,100.0,100.0,97.45132343811727
826b2dad200d99cccec78d01acb38da4,99.73045822102426,99.5956873315364,99.73045822102426,99.02964959568733
b757c414a3bc227758c09624ca177986,98.1283422459893,94.04404577080099,98.1283422459893,96.03501811281697
3e524f0bf09623c8530930bb8b27045c,99.73045822102426,99.73045822102426,99.73045822102426,98.49056603773585
10ba1c6a051a49b25b443bebd244b71c,98.92761394101876,98.7917639597567,98.92761394101876,96.08507019516273
7b43b24e8c817bba9f0008696985ae06,89.15343915343915,88.46852931910892,89.12466843501326,85.91004006998138
916d15ab17794198ea4c5ad1e3fb6258,94.11764705882354,92.34835342862468,94.11764705882354,91.81818181818181
8a1c973b6094cbd560f363581ce1beba,97.32620320855615,96.96969696969698,97.32620320855615,95.8288770053476
3e09043820433588bf896d8e55bc1423,98.1283422459893,97.05882352941177,98.1283422459893,90.47414877061937
613cd0ab8ed46a361940e06efaecdb6d,86.79245283018868,86.79245283018868,97.99426934097421,93.57285612886783
495cc889a2e82868482b1feb2f71fbd0,100.0,99.86666666666667,99.73333333333333,99.41375886524824
2b335f368deba69c6c95c18da31dc5f4,100.0,99.83914209115281,100.0,99.67828418230563
6a00993959cfffcd3e54203b0cb659a2,99.46380697050938,98.6058981233244,99.46380697050938,98.6058981233244
33e423de05448134722fcf4bd6a224d7,98.12332439678285,97.91013748906826,98.12332439678285,97.42627345844504
8a4c692c01077fa5a93913725097b3bc,100.0,99.86559139784947,100.0,99.13978494623657
62e1d1dac671aff6e6dc206418fd79c6,100.0,100.0,100.0,93.62632793795072
9b6a7459b2c92cee0abfc36d503488b7,100.0,99.86559139784947,100.0,99.73118279569894
34bd302b38c473a6dc69875818ebfb23,92.24598930481284,91.0111682986624,89.54423592493298,86.93165689380798
87db021bd3fb687eba7b420338158435,100.0,100.0,100.0,90.14078651202132
54e41d7748bdb8fe71a73a47ad58423e,98.9159891598916,98.9159891598916,98.9159891598916,97.01970262945872
50bef0776b442d38fe4de5a83b9187a8,100.0,100.0,100.0,96.47058823529412
7b35a5b1674bbaefc9af01283da529c1,99.46236559139786,98.65591397849464,99.46236559139786,97.58064516129032
33ee5a4f23a0bf945ce5b4ffa11feef5,100.0,99.59893048128342,100.0,99.25133689839572
05771e0f1c5425fc486934e2beb87956,95.98930481283422,94.91333457584838,95.98930481283422,93.88954997060974
164212c0910ca9770a6bd13bcb2c5d05,100.0,99.82078853046596,100.0,99.35483870967741
94ef08db649a5339b6de95109a8bad0f,100.0,99.89276139410188,100.0,99.62466487935657
ee14afe4571845779465f8dc9646c7b4,96.79144385026738,96.68449197860964,97.32620320855615,96.25882352941177
669b72740b8bed1bcedbdbaa4b8be1e7,95.72192513368984,93.42245989304813,95.98930481283422,93.48049910873439
201a9f507c9b354eb162adf1f311c607,100.0,99.73262032085562,100.0,95.23017591145648
405648482a348320fe4470fddebb64c6,99.19354838709677,99.19354838709677,99.19354838709677,93.6021505376344
34bc76cd76ea83cf74430a3bbb56ac82,98.13829787234043,97.81914893617021,95.74468085106383,95.1063829787234
9cef27fb5c42d04a7e949300061958c1,99.73333333333333,99.73333333333333,99.73333333333333,96.42666666666665
9c90a0c962c8b6283f7a71b644fce90c,100.0,100.0,100.0,98.70967741935485
b5b93f7fc3d0a88dff0ced83eb0bb5ab,95.45454545454545,94.58688764318792,95.45454545454545,95.06701102523985
5837405da6036e7481240160de143774,92.722371967655,91.41356450790416,92.18328840970351,89.13936038464342
7a7c96429cd038c333985399c9eb963c,100.0,100.0,100.0,91.22994652406418
1351e87aa6c89a114e5104be8fe7c817,100.0,99.86595174262735,100.0,99.46380697050938
213ec0ef843de45b3db9302876229bed,100.0,95.69892473118281,100.0,99.67741935483873
197c1736a92b42d2671a7ea927a9d7d8,100.0,99.82078853046596,100.0,99.46236559139786
e94618b44f9856c9a2151cab1800a460,100.0,100.0,100.0,95.33512064343162
44f513ba8d222b088ba2ad6e7ab85b8c,96.53333333333333,94.50666666666667,99.73262032085562,98.34224598930481
9795a55dde06c4761698039cf60bd637,98.66310160427807,98.66310160427807,96.2566844919786,94.54545454545455
aa20c972229ba580ad2044118ab67181,100.0,100.0,100.0,94.59018508695216
9e54e8d50785a84f97b38e3eb665dda0,98.1283422459893,98.1283422459893,97.32620320855615,96.79144385026738
b78bdac2d66434f67db2a71b6f893639,97.59358288770053,97.59358288770053,97.32620320855615,97.05882352941177
0baae4d70749907f3e1f9be33a159e80,97.58713136729223,97.58713136729223,96.2566844919786,95.60522429785952
d5e86e0fe7c13c5751606c96f3788345,96.48648648648648,96.05405405405405,95.94594594594595,95.45945945945945
bc15f0e20879b79188fa5ea9e191428c,100.0,99.19354838709678,100.0,96.93548387096776
f0f5fe3a3ccc66ce7e67e82294654107,99.1891891891892,99.1891891891892,99.1891891891892,95.35615939389524
daac17ca54538cbc9aada8497262da96,97.05093833780161,97.05093833780161,97.05093833780161,94.63806970509384
50285c59a58cda2d889cb954c022a93a,99.46236559139786,99.05913978494624,99.46236559139786,98.81720430107526
1d837cc6d80881adecbb106f01c1b042,97.59358288770053,97.59358288770053,97.59358288770053,91.66800151013368
3ade0fa13e56aac194bb3373200d6def,100.0,97.45308310991956,100.0,95.60321715817693
6178807a00a64843e5bb9f31f0a5f42c,96.51474530831099,96.51474530831099,95.71045576407506,95.2278820375335
b7bc2902499297dc5de20e8748a42d33,99.46524064171123,98.3957219251337,99.46524064171123,93.15508021390374
89d1d4064aa11fd1f3efb8e1345c813f,91.73333333333333,90.75308377896613,91.73333333333333,90.806559714795
7c4029c77a50ad0582c758eabe8c1410,95.97855227882037,95.18501526859829,95.72192513368984,91.88787120263967
dc22433569281cc665fba3df53e3f566,100.0,100.0,100.0,99.78436657681941
ec0ca50d7a1c6ee56a7ed9d776d9c0d1,92.51336898395722,90.77659348314737,87.96791443850267,87.51315393327695
06246fa4c1b00ea76b5539442f32c012,100.0,99.86666666666667,100.0,99.04
b24d3443426aac9dca3451d65ba14d55,94.91978609625669,92.99465240641712,94.11764705882354,90.74866310160428
a0ccae889b93969deefa92b4da7cb2f7,99.73262032085562,99.59893048128342,99.73262032085562,93.21896613190731
8fabb679415fe6a9969015076873e211,100.0,99.81981981981983,100.0,99.67567567567569
9f86297104372f6378c6bf3dc1a8e8ec,98.66310160427807,89.49579831932772,98.66310160427807,96.31016042780749
637ec5730f0da83790b96ca6708f5309,97.28260869565217,97.28260869565217,97.28260869565217,95.66248379875103
a7d0101041a4ff2c176cc0616423387a,100.0,100.0,100.0,99.03225806451613
87ec65202e592d81d47b66d1484732df,100.0,99.94652406417113,100.0,99.41176470588236
085c382879bb22ae25c77dca748d1387,100.0,100.0,100.0,92.64864864864866
c9a5de56046a818a6f69569090af6d1c,99.46091644204851,99.46091644204851,99.46091644204851,92.99191374663073
919c50490dbc9552a946f26b32c4ae12,100.0,100.0,100.0,92.19026157652881
d23e07dc0f848e8921532df36254ce29,100.0,100.0,100.0,98.81720430107526
65c689dc4b8772012494d43535fd1102,98.39572192513369,97.99465240641712,98.39572192513369,93.2620320855615
522fc29c9966a380a17ce86687cc600b,98.11827956989248,93.7986957655856,98.11827956989248,97.90192157203721
0ef7e12e6eb35a8fd9fac7badac0c381,97.84946236559139,91.08630474674939,97.84946236559139,81.05081938933931
c668608bc7be0382064b57d5505c7e23,100.0,99.73262032085563,100.0,99.7321894487041
48ca5b4f7cb58d4a146837de341a2604,100.0,93.69663507521084,100.0,99.03225806451613
534d7b1bce2cf035866320576094f81e,97.88359788359789,93.33336823442363,99.73544973544973,97.51322751322752
18ec5da6c765ede0c426af393f8ce656,100.0,100.0,100.0,95.6149732620321
f8ec439cb9f26e97be2793df3c52b03d,100.0,99.86666666666667,100.0,98.82666666666667
a67c7071b283c3513d9aa4cf63879d6e,96.7741935483871,96.63978494623656,96.23655913978494,95.43010752688173
4bcf2ed3c27ef7222d2bf177640edef4,89.27613941018767,89.00227737899624,88.47184986595174,86.618276196452
e2c63d5718cf9ea95828084c3b843443,97.04301075268818,95.6989247311828,97.04301075268818,94.46726628037707
e29f9ab1342fe7d53d4f1e2d03bb5969,100.0,99.40700808625337,100.0,99.51482479784367
26ef86afa44dbbdebbae8f35e590f52e,99.19354838709677,98.83512544802868,99.19354838709677,98.01075268817203
cf9d6956cc5e9b057171f8ba480e6fbf,98.1283422459893,97.05882352941177,95.98930481283422,95.61497326203208
999031908a04b1e2fca9b265ee4e0aba,96.24664879356568,95.54959785522787,95.44235924932975,94.16280770168169
75dd0ee2682cb0bf3146f334b0c41c93,99.73262032085562,99.59893048128342,99.73262032085562,97.37967914438502
19cfc988be2bc698e4e8e24f3c017dad,100.0,98.2620320855615,100.0,92.02291006580552
ef48b24d461ead26b22d8e442656ccc0,100.0,100.0,100.0,95.78677892820572
2da3ff46bfa58a914368731cfd699785,94.13333333333334,91.93333333333335,100.0,98.66666666666666
a85ae3de6b2dd626049270444199438e,81.55080213903743,81.55080213903743,100.0,94.26273458445041
b61513eef1a69690c5d43ca0cb8f5c1b,98.93048128342247,98.82352941176471,99.46524064171123,98.93048128342247
b0c74390aa5ac540757eb2256575019e,97.32620320855615,97.32620320855615,95.98930481283422,95.40106951871657
f2cd13764c9588bd921f3a53138830da,100.0,99.91063449508489,100.0,99.46380697050938
29d5a1f45c97760080e874715394bcfe,87.93565683646112,85.18410001290304,86.55913978494624,84.26590561849578
01b5383db868117f04bfd197603f736b,92.7807486631016,92.08126048372067,91.71122994652407,89.89345223246501
7560406411c714b613d36584ec43158e,94.89247311827957,94.13978494623657,95.16129032258064,93.2258064516129
